customer_id,age,gender,region,tenure_months,monthly_charges,total_charges,contract,support_calls,satisfaction,signup_date,churn
CUST-001289,21,Female,South,45,78.3,,Month-to-month,5,1,2022-05-08,1
CUST-001290,22,Female,Central,17,76.17,,Month-to-month,2,3,2021-06-16,1
CUST-001291,67,Female,Central,61,97.11,6478.22,Month-to-month,4,1,2024-01-18,1
CUST-001292,18,Female,East,32,83.77,,Month-to-month,3,4,2024-02-26,1
CUST-001293,29,Male,South,1,15.0,14.33,Month-to-month,2,4,2023-10-08,0
CUST-001294,84,Male,Central,68,50.38,3375.38,One year,1,1,2023-05-03,0
CUST-001295,46,Female,North,37,73.46,2561.21,One year,3,5,2022-10-30,1
CUST-001296,66,Male,West,19,65.13,1332.91,Month-to-month,4,4,2021-02-02,1
CUST-001297,50,Female,East,49,81.94,3903.58,Month-to-month,1,2,2023-12-21,0
CUST-001298,24,Female,Central,38,89.73,3517.47,One year,2,3,2024-06-05,0
CUST-001299,30,Female,East,3,85.21,249.96,One year,3,1,2024-09-14,1
CUST-001300,68,Male,Central,54,64.64,3771.01,Two year,2,5,2022-04-24,0
CUST-001301,24,Male,North,29,23.84,711.05,Month-to-month,1,1,2021-10-08,0
CUST-001302,57,Male,West,50,58.61,2923.61,Month-to-month,3,5,2023-07-05,0
CUST-001303,41,Male,North,64,80.41,4767.62,One year,2,4,2021-01-25,0
CUST-001304,42,Male,West,44,42.74,2031.73,Month-to-month,4,5,2021-03-26,0
CUST-001305,81,Male,North,48,85.78,4155.99,Month-to-month,4,2,2024-02-25,1
CUST-001306,58,Male,Central,19,92.71,1685.76,Month-to-month,2,5,2024-09-01,0
CUST-001307,59,Female,West,17,73.17,1337.91,Two year,2,3,2022-07-20,0
CUST-001308,41,Female,North,30,15.0,409.9,Month-to-month,3,2,2022-12-12,1
CUST-001309,43,Female,Central,61,38.05,2234.74,One year,3,2,2023-02-02,0
CUST-001310,63,Male,South,38,117.15,4484.49,One year,2,5,2021-07-13,0
CUST-001311,20,Male,East,25,56.34,1363.38,Month-to-month,1,3,2021-11-08,1
CUST-001312,33,Female,North,56,20.4,1137.08,Two year,2,3,2022-02-22,0
CUST-001313,58,Male,North,61,100.88,5863.62,One year,3,4,2024-03-24,0
CUST-001314,59,Male,South,65,70.33,4233.24,Month-to-month,4,3,2022-09-06,0
CUST-001315,24,Female,East,22,97.62,1948.71,One year,1,3,2023-10-07,0
CUST-001316,70,Female,East,51,76.92,3654.31,Month-to-month,4,2,2021-09-30,0
CUST-001317,54,Female,Central,42,81.46,3731.25,Month-to-month,3,1,2024-08-27,1
CUST-001318,33,Male,North,32,79.08,2568.72,One year,4,5,2024-05-21,0
CUST-001319,68,Male,West,29,87.44,2530.16,One year,2,3,2022-10-28,0
CUST-001320,84,Male,North,9,126.94,1116.03,Month-to-month,2,5,2021-11-12,0
CUST-001321,46,Female,South,20,94.28,1964.2,Two year,8,3,2024-09-29,1
CUST-001322,36,Male,North,40,30.49,1132.1,One year,2,3,2024-02-06,0
CUST-001323,38,Male,North,63,81.17,,One year,3,3,2022-12-17,0
CUST-001324,57,Male,East,62,98.54,6299.98,Month-to-month,4,5,2022-01-10,0
CUST-001325,21,Male,Central,14,100.07,1395.11,Month-to-month,3,1,2023-05-20,1
CUST-001326,50,Male,West,49,59.33,3064.21,Month-to-month,1,3,2022-06-03,0
CUST-001327,19,Female,Central,7,99.12,748.95,One year,5,1,2023-08-02,1
CUST-001328,20,Female,East,48,93.19,4762.42,Month-to-month,4,5,2024-03-11,0
CUST-001329,46,Female,North,25,134.31,3145.68,One year,0,3,2022-11-17,0
CUST-001330,67,Male,South,32,51.25,1506.0,Month-to-month,3,5,2021-03-09,0
CUST-001331,77,Female,Central,51,57.31,2729.58,One year,0,2,2023-02-27,0
CUST-001332,23,Female,North,31,62.35,2042.45,Two year,2,1,2024-04-17,0
CUST-001333,34,Male,North,58,57.74,,One year,1,4,2021-11-09,0
CUST-001334,46,Female,Central,38,47.75,1968.9,One year,1,1,2024-09-05,0
CUST-001335,56,Male,North,71,15.0,1022.02,Two year,3,2,2022-05-23,0
CUST-001336,84,Female,Central,46,59.13,2905.12,Month-to-month,1,2,2023-08-16,0
CUST-001337,63,Male,West,22,79.23,1755.69,One year,8,2,2023-09-10,1
CUST-001338,54,Male,West,56,57.67,3438.01,Two year,2,1,2021-09-12,0
CUST-001339,22,Male,East,29,118.38,3466.23,One year,1,4,2021-02-24,0
CUST-001340,23,Female,North,38,70.33,2483.27,Month-to-month,3,4,2024-08-21,0
CUST-001341,28,Male,East,10,102.28,936.73,Two year,2,2,2023-09-08,1
CUST-001342,62,Female,Central,9,76.54,751.85,Month-to-month,4,2,2023-06-03,1
CUST-001343,40,Male,Central,41,90.66,3661.9,Month-to-month,2,1,2022-03-02,1
CUST-001344,34,Female,East,14,76.98,1045.5,Month-to-month,3,4,2021-06-01,0
CUST-001345,62,Male,Central,71,104.22,7186.96,Month-to-month,3,5,2022-01-16,0
CUST-001346,72,Male,West,61,71.4,4249.94,Month-to-month,5,3,2023-02-06,0
CUST-001347,47,Male,North,50,82.4,4486.68,Month-to-month,1,3,2023-08-29,0
CUST-001348,77,Male,West,53,79.16,3828.55,Two year,4,4,2022-03-23,0
CUST-001349,67,Male,West,43,62.79,2494.27,Month-to-month,0,5,2021-10-28,0
CUST-001350,65,Male,East,5,80.12,423.81,Month-to-month,2,5,2021-12-16,1
CUST-001351,76,Female,West,28,125.86,3558.9,Two year,0,1,2024-09-08,0
CUST-001352,30,Male,Central,36,63.24,2107.5,Two year,1,3,2023-06-02,1
CUST-001353,68,Male,East,65,80.49,4744.72,Month-to-month,2,5,2024-10-18,0
CUST-001354,82,Male,South,16,101.44,1533.52,Month-to-month,6,4,2021-01-09,1
CUST-001355,84,Female,Central,36,98.51,3376.71,One year,2,5,2022-10-04,0
CUST-001356,56,Male,Central,25,70.29,1586.52,Two year,1,5,2022-10-03,0
CUST-001357,68,Female,West,10,15.0,141.48,One year,2,1,2022-07-16,1
CUST-001358,77,Male,West,8,82.92,694.98,Month-to-month,1,4,2022-07-03,1
CUST-001359,75,Female,North,26,15.0,417.72,One year,1,3,2021-04-21,0
CUST-001360,78,Male,East,6,106.75,691.51,One year,2,2,2021-02-15,1
CUST-001361,73,Male,North,5,74.24,363.03,One year,0,4,2023-12-26,0
CUST-001362,43,Female,East,25,94.99,2288.98,Two year,1,1,2022-09-09,1
CUST-001363,66,Male,Central,15,47.45,782.91,One year,4,3,2021-08-16,1
CUST-001364,45,Male,South,40,31.19,1314.81,One year,2,3,2022-05-02,0
CUST-001365,71,Female,Central,2,76.52,154.18,One year,2,2,2024-07-30,0
CUST-001366,72,Male,North,22,69.16,1446.9,One year,4,4,2022-10-17,1
CUST-001367,80,Female,North,33,57.71,1836.37,Month-to-month,2,5,2024-10-18,0
CUST-001368,57,Male,Central,69,72.12,4991.57,Month-to-month,4,5,2021-08-15,0
CUST-001369,49,Male,North,46,139.19,6456.63,One year,1,4,2021-06-21,0
CUST-001370,29,Male,West,63,90.86,5167.42,One year,1,2,2023-03-01,0
CUST-001371,60,Male,West,25,96.24,2627.06,Month-to-month,2,5,2023-08-15,0
CUST-001372,55,Male,South,32,91.1,2959.28,Month-to-month,1,5,2024-10-05,0
CUST-001373,52,Female,North,30,106.99,3266.93,One year,3,5,2022-10-15,0
CUST-001374,63,Female,South,64,65.25,3935.02,One year,3,5,2021-10-08,0
CUST-001375,75,Male,North,69,18.63,1353.6,Month-to-month,5,5,2023-01-28,0
CUST-001376,27,Female,West,69,65.29,4718.79,Month-to-month,3,4,2022-03-06,0
CUST-001377,46,Female,Central,54,90.29,4480.89,Month-to-month,1,4,2021-09-09,0
CUST-001378,66,Female,Central,36,45.75,1678.29,Two year,4,4,2021-05-04,0
CUST-001379,72,Male,Central,39,65.59,2638.94,Two year,3,4,2023-10-10,0
CUST-001380,70,Female,West,70,52.71,3937.33,One year,1,2,2023-06-19,0
CUST-001381,71,Male,Central,21,107.55,2125.79,Month-to-month,6,5,2021-08-22,0
CUST-001382,75,Female,West,25,88.74,2386.06,One year,3,4,2023-02-22,0
CUST-001383,82,Female,West,64,86.29,5480.02,Month-to-month,3,4,2024-05-24,0
CUST-001384,58,Male,Central,28,85.54,2201.85,Two year,3,4,2024-02-20,0
CUST-001385,34,Male,South,17,69.07,1081.57,Month-to-month,1,1,2022-09-28,1
CUST-001386,55,Male,East,40,74.94,2816.43,Month-to-month,3,5,2021-03-22,0
CUST-001387,65,Female,Central,24,40.37,926.78,One year,0,3,2023-06-08,0
CUST-001388,24,Female,South,64,15.34,981.05,Month-to-month,3,5,2022-12-24,0
CUST-001389,68,Male,South,65,73.75,5032.24,One year,2,1,2024-07-14,0
CUST-001390,54,Male,North,22,78.1,1610.55,One year,3,2,2023-02-14,0
CUST-001391,80,Male,South,38,100.23,4184.02,Month-to-month,5,5,2023-10-31,1
CUST-001392,32,Male,East,70,109.28,7131.76,Month-to-month,3,4,2023-01-10,0
CUST-001393,78,Female,Central,53,109.25,5905.33,One year,4,4,2023-01-28,0
CUST-001394,48,Male,North,16,45.05,782.64,Two year,2,3,2022-03-21,1
CUST-001395,56,Male,West,42,61.19,,Month-to-month,2,3,2022-07-18,1
CUST-001396,62,Female,West,45,82.01,3799.61,Month-to-month,0,3,2022-02-19,0
CUST-001397,56,Male,Central,47,133.3,6535.12,One year,1,1,2022-10-09,1
CUST-001398,78,Female,West,2,107.0,198.34,Month-to-month,4,3,2024-08-25,1
CUST-001399,29,Female,North,22,97.98,1944.17,One year,2,3,2022-04-24,0
CUST-001400,66,Male,East,61,60.31,3630.46,One year,3,2,2022-10-11,0
CUST-001401,83,Female,Central,18,47.92,791.75,Month-to-month,2,2,2024-08-17,1
CUST-001402,32,Female,Central,22,89.72,1917.69,One year,3,4,2021-07-31,1
CUST-001403,35,Female,West,23,42.48,923.06,Month-to-month,1,4,2021-12-21,1
CUST-001404,49,Male,Central,13,64.04,901.84,Month-to-month,3,3,2022-11-22,1
CUST-001405,66,Male,West,12,67.13,866.79,One year,0,4,2022-07-28,0
CUST-001406,82,Male,North,25,109.82,2920.63,Two year,0,2,2022-04-23,1
CUST-001407,71,Male,Central,63,61.13,4015.98,One year,2,3,2023-12-26,0
CUST-001408,71,Male,North,1,15.0,13.96,Month-to-month,3,3,2022-11-30,1
CUST-001409,47,Female,South,21,82.61,1578.11,One year,2,2,2022-05-26,0
CUST-001410,61,Female,South,5,52.52,270.68,Month-to-month,1,1,2022-11-02,0
CUST-001411,32,Male,West,40,71.07,2923.68,Month-to-month,2,3,2024-05-26,0
CUST-001412,49,Male,North,18,67.83,1189.05,Month-to-month,3,5,2024-10-09,0
CUST-001413,30,Male,West,57,63.16,3580.45,Month-to-month,1,3,2021-12-07,0
CUST-001414,19,Male,Central,42,89.76,3761.74,Month-to-month,0,5,2021-02-26,0
CUST-001415,75,Female,West,56,31.68,1681.8,Two year,5,5,2021-02-13,0
CUST-001416,71,Male,South,46,57.07,2527.65,Month-to-month,6,4,2022-09-16,0
CUST-001417,52,Male,Central,32,87.1,2741.71,Two year,1,5,2023-05-31,0
CUST-001418,18,Female,South,62,54.65,3458.22,One year,2,3,2021-03-13,0
CUST-001419,24,Male,West,34,29.78,1104.83,Month-to-month,3,4,2022-12-13,0
CUST-001420,25,Male,East,68,86.71,5941.66,Month-to-month,1,1,2022-07-14,0
CUST-001421,66,Male,North,71,98.08,7285.63,Month-to-month,1,2,2024-07-30,0
CUST-001422,31,Female,North,42,68.88,3070.59,Month-to-month,4,3,2023-04-25,0
CUST-001423,34,Male,North,48,20.98,929.2,One year,1,1,2022-08-16,1
CUST-001424,75,Female,Central,19,87.65,1716.35,Two year,1,4,2023-04-02,0
CUST-001425,76,Female,Central,58,28.5,1647.09,Two year,4,5,2021-07-09,0
CUST-001426,69,Male,East,48,77.72,3784.6,Month-to-month,2,1,2022-10-28,1
CUST-001427,38,Female,Central,65,47.81,2820.76,Month-to-month,3,5,2022-04-07,0
CUST-001428,56,Female,North,19,41.0,842.29,Month-to-month,2,1,2021-09-11,1
CUST-001429,31,Male,Central,56,58.95,3600.15,Two year,1,1,2022-07-05,0
CUST-001430,75,Female,South,34,65.42,2003.4,Month-to-month,4,4,2023-06-14,1
CUST-001431,23,Male,North,14,53.89,711.12,Month-to-month,3,4,2023-03-28,1
CUST-001432,67,Male,West,13,84.72,1030.92,One year,2,5,2024-09-11,0
CUST-001433,52,Female,South,40,58.85,2486.44,One year,2,3,2022-01-20,0
CUST-001434,68,Male,South,23,94.5,2216.14,Month-to-month,1,3,2023-09-07,0
CUST-001435,48,Male,West,8,77.03,576.47,One year,0,1,2023-02-10,1
CUST-001436,28,Male,South,31,52.56,1731.67,Month-to-month,0,4,2024-05-08,0
CUST-001437,68,Male,West,47,48.35,2205.86,Month-to-month,0,5,2024-06-25,0
CUST-001438,60,Female,North,23,28.81,657.44,Month-to-month,2,3,2023-09-18,0
CUST-001439,49,Female,North,68,77.27,5135.93,Month-to-month,2,5,2022-08-17,0
CUST-001440,42,Male,South,56,61.14,3438.48,Two year,2,2,2023-01-17,0
CUST-001441,41,Female,West,37,15.0,552.8,Month-to-month,1,5,2023-07-02,0
CUST-001442,50,Male,South,67,56.61,3621.88,One year,3,3,2024-02-03,0
CUST-001443,35,Male,North,31,47.47,1449.37,Month-to-month,2,1,2021-11-17,1
CUST-001444,36,Female,West,10,109.39,1183.24,One year,2,2,2024-05-07,1
CUST-001445,36,Female,East,3,27.43,82.34,Two year,1,3,2024-01-27,1
CUST-001446,18,Male,East,67,33.97,2465.53,Month-to-month,1,1,2021-05-04,0
CUST-001447,80,Male,South,69,97.75,6812.37,Two year,2,5,2022-01-13,0
CUST-001448,33,Female,North,53,103.92,5803.88,One year,6,2,2021-11-27,0
CUST-001449,29,Female,North,8,51.38,394.07,One year,2,4,2023-03-23,1
CUST-001450,28,Male,West,21,54.2,,Month-to-month,1,5,2021-10-20,0
CUST-001451,84,Female,North,3,85.41,244.15,One year,3,3,2022-02-25,1
CUST-001452,49,Female,South,4,15.0,54.23,Month-to-month,3,4,2021-09-22,1
CUST-001453,39,Female,Central,18,23.47,,Two year,0,3,2021-04-05,0
CUST-001454,45,Male,South,41,62.98,2335.14,Two year,3,4,2022-10-06,0
CUST-001455,23,Female,West,5,108.75,592.37,Month-to-month,0,1,2022-03-24,0
CUST-001456,39,Female,South,70,59.11,4551.45,Two year,2,2,2022-12-08,0
CUST-001457,34,Female,Central,33,72.52,2518.67,Two year,3,4,2021-10-24,0
CUST-001458,71,Male,Central,19,98.34,1722.02,One year,0,1,2022-02-05,0
CUST-001459,21,Male,East,37,122.67,4900.94,Month-to-month,2,5,2024-06-03,0
CUST-001460,46,Female,West,57,55.58,3322.52,Month-to-month,5,4,2024-02-02,0
CUST-001461,70,Male,East,23,69.58,1546.65,Month-to-month,3,1,2022-01-08,1
CUST-001462,73,Female,Central,4,115.55,462.41,Month-to-month,0,1,2021-08-15,1
CUST-001463,52,Female,South,4,31.95,131.93,Two year,0,1,2024-09-26,0
CUST-001464,32,Male,Central,61,95.69,5281.46,Month-to-month,1,4,2023-08-12,0
CUST-001465,40,Female,West,8,44.54,356.43,One year,4,3,2022-11-21,1
CUST-001466,32,Female,West,46,72.56,3492.9,One year,4,3,2023-09-07,0
CUST-001467,62,Male,South,28,63.93,1678.42,One year,1,3,2021-11-06,0
CUST-001468,37,Female,Central,56,46.05,2549.81,Month-to-month,0,3,2022-08-23,0
CUST-001469,60,Female,West,5,45.42,228.58,One year,2,2,2022-07-02,1
CUST-001470,61,Male,Central,64,76.91,5154.14,One year,3,1,2023-10-07,0
CUST-001471,80,Female,Central,50,94.89,5185.22,One year,1,1,2021-09-14,0
CUST-001472,42,Male,North,32,66.76,2285.13,Month-to-month,3,4,2022-11-16,0
CUST-001473,82,Male,Central,15,71.75,,One year,1,4,2024-03-13,0
CUST-001474,44,Female,Central,70,84.28,5998.29,Month-to-month,1,2,2021-10-02,0
CUST-001475,63,Male,South,22,45.71,1026.37,One year,3,2,2021-06-17,0
CUST-001476,62,Male,Central,35,88.49,3125.14,Month-to-month,3,3,2024-02-24,0
CUST-001477,72,Male,East,28,90.48,2310.17,Month-to-month,2,4,2024-05-07,1
CUST-001478,49,Female,South,17,135.09,2387.61,Two year,1,3,2022-08-26,1
CUST-001479,71,Male,South,30,60.6,1896.66,Month-to-month,3,3,2021-03-06,0
CUST-001480,41,Female,South,11,58.55,645.66,Two year,2,1,2023-01-27,1
CUST-001481,50,Male,North,1,89.22,95.83,Two year,1,3,2022-02-24,1
CUST-001482,51,Male,West,21,90.48,1965.61,Month-to-month,1,4,2023-04-03,1
CUST-001483,65,Male,West,8,56.62,440.52,Month-to-month,2,3,2021-07-15,0
CUST-001484,59,Male,West,30,59.92,1624.92,Month-to-month,1,5,2024-02-02,0
CUST-001485,23,Male,East,62,83.53,4722.25,Two year,3,4,2023-08-18,0
CUST-001486,72,Female,South,12,49.31,574.18,One year,0,5,2023-06-23,0
CUST-001487,68,Male,West,1,59.74,,Month-to-month,4,3,2022-12-19,1
CUST-001488,25,Female,Central,8,72.24,539.42,Month-to-month,2,3,2021-11-05,0
CUST-001489,82,Female,North,37,94.9,3293.13,Month-to-month,2,3,2024-08-08,0
CUST-001490,62,Female,South,20,54.89,1038.57,One year,4,2,2022-01-08,1
CUST-001491,23,Male,Central,35,23.94,884.91,Month-to-month,3,3,2022-05-28,0
CUST-001492,50,Female,Central,3,22.09,69.87,Month-to-month,1,1,2024-07-20,0
CUST-001493,74,Female,Central,24,38.51,902.6,Two year,5,3,2021-02-27,1
CUST-001494,36,Female,North,30,37.17,1042.03,Month-to-month,0,1,2021-06-25,0
CUST-001495,80,Female,East,31,66.13,1890.5,Month-to-month,6,3,2023-12-03,1
CUST-001496,46,Male,North,40,40.28,1478.16,One year,2,5,2022-05-31,0
CUST-001497,33,Female,Central,56,52.43,2872.24,Two year,0,3,2023-03-23,0
CUST-001498,41,Male,East,34,50.65,1565.58,Month-to-month,2,4,2023-03-24,1
CUST-001499,53,Female,South,60,58.99,3421.63,Two year,3,3,2024-03-04,0
CUST-001500,64,Female,North,38,103.06,4277.78,Month-to-month,3,5,2023-05-19,0
CUST-001501,80,Female,West,19,86.55,1646.92,Two year,1,2,2022-08-20,0
CUST-001502,31,Male,Central,17,70.4,1274.03,Month-to-month,3,5,2023-02-08,1
CUST-001503,82,Male,Central,23,58.47,1245.1,One year,6,4,2023-10-31,1
CUST-001504,53,Female,Central,43,59.17,2426.29,Month-to-month,1,5,2022-06-15,0
CUST-001505,26,Female,Central,18,78.19,1533.12,Two year,2,1,2021-08-28,1
CUST-001506,80,Male,West,65,84.6,5370.93,Two year,0,5,2022-11-12,0
CUST-001507,41,Male,Central,35,47.31,1705.0,Month-to-month,0,5,2024-10-31,0
CUST-001508,59,Male,Central,62,70.91,4815.07,Month-to-month,1,2,2021-06-07,0
CUST-001509,64,Female,East,49,19.21,950.85,One year,4,4,2021-09-01,0
CUST-001510,18,Male,West,24,75.29,1736.61,Month-to-month,1,3,2024-10-25,0
CUST-001511,32,Male,Central,17,89.05,1523.52,One year,4,1,2024-03-07,0
CUST-001512,63,Female,North,53,63.0,,One year,3,3,2021-06-13,0
CUST-001513,39,Male,West,24,115.41,2555.11,Month-to-month,3,4,2021-10-25,0
CUST-001514,18,Female,South,18,47.97,778.35,Month-to-month,1,2,2023-08-26,1
CUST-001515,19,Male,North,67,75.44,5442.88,Two year,1,2,2024-01-01,0
CUST-001516,73,Female,North,35,69.1,2501.35,Month-to-month,1,3,2023-10-25,0
CUST-001517,28,Female,North,4,67.49,259.07,One year,0,5,2024-04-20,1
CUST-001518,24,Female,Central,36,67.14,2282.25,Month-to-month,2,1,2022-12-11,0
CUST-001519,55,Male,West,33,72.68,2486.26,Month-to-month,3,5,2024-05-12,0
CUST-001520,25,Male,North,62,91.2,6128.84,Month-to-month,2,5,2023-04-15,0
CUST-001521,61,Male,West,51,104.44,5112.47,Month-to-month,5,5,2022-10-29,0
CUST-001522,54,Female,West,14,69.94,944.22,One year,1,1,2023-06-11,1
CUST-001523,61,Male,East,11,90.38,1064.62,Month-to-month,2,3,2022-08-24,1
CUST-001524,50,Male,West,43,52.46,2433.25,One year,6,2,2023-04-29,1
CUST-001525,70,Male,Central,4,89.15,386.13,One year,3,5,2024-03-13,0
CUST-001526,61,Female,East,23,50.95,1123.37,Month-to-month,1,4,2024-09-03,0
CUST-001527,45,Female,West,10,97.27,898.84,Month-to-month,2,4,2023-03-23,0
CUST-001528,19,Female,East,2,125.27,247.53,One year,2,1,2021-01-09,1
CUST-001529,36,Female,South,66,66.95,4238.21,One year,1,5,2023-05-20,0
CUST-001530,26,Female,Central,7,15.19,114.49,One year,4,3,2021-12-19,1
CUST-001531,19,Male,East,1,56.3,51.08,Month-to-month,4,1,2021-11-27,1
CUST-001532,36,Male,West,67,100.8,,Two year,0,5,2024-05-18,0
CUST-001533,31,Male,West,14,83.83,1268.96,Month-to-month,2,5,2022-09-17,0
CUST-001534,23,Male,West,58,76.22,4842.21,One year,3,3,2024-01-12,1
CUST-001535,38,Male,West,3,95.22,294.24,Month-to-month,5,4,2022-06-02,1
CUST-001536,51,Male,West,11,82.11,984.48,One year,4,4,2023-04-30,1
CUST-001537,29,Male,East,8,100.44,735.33,Month-to-month,1,2,2023-07-21,1
CUST-001538,36,Male,West,51,92.99,4609.02,One year,2,4,2024-06-04,0
CUST-001539,19,Female,East,45,108.04,4384.09,Month-to-month,0,5,2021-10-03,0
CUST-001540,21,Female,South,34,78.97,2943.37,One year,2,5,2023-02-25,0
CUST-001541,28,Female,West,18,92.63,1801.64,Month-to-month,2,4,2022-07-23,0
CUST-001542,48,Male,Central,7,62.32,395.06,One year,2,2,2022-10-12,1
CUST-001543,62,Male,West,41,54.96,2036.2,Month-to-month,1,5,2024-04-03,0
CUST-001544,70,Female,West,17,112.67,1864.43,Month-to-month,1,5,2021-07-10,1
CUST-001545,60,Female,Central,42,75.41,3014.27,One year,1,1,2023-02-05,1
CUST-001546,59,Male,South,49,90.12,4722.28,Month-to-month,1,2,2022-06-27,0
CUST-001547,80,Male,North,61,73.09,4155.74,Month-to-month,2,3,2024-06-08,0
CUST-001548,35,Male,South,36,55.34,2108.05,Two year,2,3,2021-10-30,0
CUST-001549,71,Female,West,1,70.27,71.04,Two year,5,4,2021-11-22,0
CUST-001550,80,Male,Central,20,105.9,2066.06,Two year,2,3,2021-05-08,0
CUST-001551,56,Female,East,61,83.88,4754.13,Month-to-month,3,1,2022-09-08,0
CUST-001552,74,Male,West,38,27.21,1136.9,Month-to-month,2,1,2021-01-16,0
CUST-001553,27,Female,North,44,64.62,2910.37,One year,1,4,2022-12-02,0
CUST-001554,76,Female,West,33,114.56,3734.65,Month-to-month,4,4,2021-11-10,1
CUST-001555,55,Female,West,12,64.66,755.92,One year,1,4,2022-07-15,0
CUST-001556,32,Male,East,64,24.99,1729.14,Month-to-month,1,3,2023-04-28,0
CUST-001557,22,Female,West,55,117.33,6867.69,Two year,1,2,2023-08-17,1
CUST-001558,66,Female,East,71,87.06,6565.96,One year,2,2,2021-03-27,0
CUST-001559,46,Male,East,61,68.25,4260.0,Month-to-month,2,4,2021-07-28,0
CUST-001560,38,Male,West,21,60.71,1373.83,Month-to-month,1,3,2022-03-21,0
CUST-001561,44,Male,West,19,97.06,1770.11,Month-to-month,2,1,2022-12-29,1
CUST-001562,84,Male,South,18,56.45,1057.5,Month-to-month,2,2,2024-05-21,1
CUST-001563,46,Male,South,66,98.71,6390.36,One year,2,5,2021-07-14,0
CUST-001564,23,Female,East,40,83.55,3408.84,Month-to-month,2,3,2021-04-06,0
CUST-001565,36,Female,South,33,76.12,2762.23,Month-to-month,3,5,2023-05-31,0
CUST-001566,27,Female,South,69,73.64,5573.55,Month-to-month,1,3,2024-10-02,0
CUST-001567,63,Female,South,43,65.63,2829.21,One year,3,3,2024-03-08,0
CUST-001568,71,Female,South,65,96.14,,Month-to-month,3,5,2023-03-03,0
CUST-001569,74,Female,East,70,48.37,3654.96,Month-to-month,4,3,2021-01-28,0
CUST-001570,60,Male,East,6,29.45,193.86,Two year,3,1,2023-03-18,1
CUST-001571,69,Female,West,26,85.36,2343.03,Month-to-month,1,3,2022-10-02,0
CUST-001572,45,Male,South,53,85.78,4150.98,Month-to-month,5,4,2022-09-18,0
CUST-001573,60,Male,Central,58,82.01,4587.85,Two year,2,2,2022-11-21,0
CUST-001574,25,Male,East,11,80.19,952.05,Month-to-month,1,3,2023-02-26,1
CUST-001575,54,Female,West,23,61.99,1502.29,Two year,2,5,2023-10-06,0
CUST-001576,55,Male,North,39,89.69,3667.37,One year,1,3,2021-09-26,0
CUST-001577,20,Female,North,57,68.86,4056.84,One year,1,2,2021-04-15,0
CUST-001578,54,Female,East,9,57.82,511.56,Month-to-month,2,1,2021-03-14,1
CUST-001579,66,Male,South,43,62.2,2622.84,Month-to-month,1,3,2022-07-23,0
CUST-001580,42,Male,East,22,120.52,2815.26,Month-to-month,3,4,2022-12-13,0
CUST-001581,54,Male,North,16,26.63,408.51,Month-to-month,4,2,2024-01-05,1
CUST-001582,37,Female,East,37,82.49,3164.96,Month-to-month,4,3,2022-08-30,0
CUST-001583,36,Male,West,30,28.02,878.63,One year,5,4,2023-01-16,1
CUST-001584,26,Female,West,46,67.29,3308.64,One year,1,5,2024-09-29,0
CUST-001585,39,Male,South,23,59.16,1311.66,Month-to-month,2,5,2023-11-16,1
CUST-001586,71,Female,South,59,17.87,1105.34,One year,2,2,2023-08-26,0
CUST-001587,80,Female,East,6,79.73,440.73,Two year,3,1,2022-05-25,1
CUST-001588,60,Female,East,62,60.5,3479.47,One year,1,4,2021-08-02,0
CUST-001589,59,Female,West,3,17.52,51.69,One year,3,2,2024-07-12,1
CUST-001590,59,Male,South,53,90.99,4393.49,One year,0,2,2023-02-14,0
CUST-001591,49,Female,West,25,105.88,2884.01,Month-to-month,4,1,2021-04-19,0
CUST-001592,46,Male,Central,28,107.25,3244.38,Month-to-month,0,4,2022-11-07,0
CUST-001593,59,Male,South,2,78.97,143.69,Two year,3,1,2021-05-08,1
CUST-001594,70,Male,Central,50,71.15,3798.21,One year,2,2,2024-10-05,0
CUST-001595,45,Female,South,12,103.2,1240.6,One year,3,3,2023-01-10,1
CUST-001596,55,Female,South,47,112.06,5479.56,Two year,3,1,2024-01-04,0
CUST-001597,49,Female,West,52,98.34,5509.41,Month-to-month,2,4,2022-10-22,0
CUST-001598,37,Male,West,61,46.46,2877.69,Month-to-month,0,4,2021-01-28,0
CUST-001599,37,Male,East,51,75.03,3532.9,One year,0,3,2023-06-13,0
CUST-001600,23,Female,South,22,80.99,1604.52,Month-to-month,2,1,2023-07-04,1
CUST-001601,47,Female,North,53,24.76,1311.47,One year,0,1,2021-11-17,0
CUST-001602,65,Female,Central,59,81.73,5255.32,Two year,1,1,2023-10-01,0
CUST-001603,63,Male,Central,23,126.82,2959.23,One year,1,4,2021-11-13,0
CUST-001604,84,Male,Central,9,86.0,754.33,Month-to-month,1,4,2023-08-27,0
CUST-001605,20,Male,East,64,106.84,6196.27,One year,3,4,2023-11-15,0
CUST-001606,68,Female,Central,11,74.57,888.35,Month-to-month,2,5,2021-07-12,0
CUST-001607,71,Male,East,43,68.17,2829.98,Two year,1,2,2022-02-13,0
CUST-001608,47,Female,North,17,79.53,,Month-to-month,2,1,2021-08-17,1
CUST-001609,36,Male,North,9,49.6,,Two year,1,2,2023-10-16,1
CUST-001610,41,Male,South,56,45.91,2444.41,Month-to-month,0,4,2021-11-26,0
CUST-001611,63,Female,South,11,101.66,1020.7,Month-to-month,1,4,2023-06-16,0
CUST-001612,75,Male,Central,48,104.31,4891.72,Month-to-month,2,3,2022-08-08,0
